,User-ID,ISBN,Book-Rating
678816,165308,0060959037,9
678818,165308,0060987103,9
678819,165308,0060987529,9
678821,165308,0061009059,10
678832,165308,0064407667,9
678837,165308,0064472272,8
678841,165308,0099410192,8
678843,165308,014028009X,10
678844,165308,014029628X,8
678846,165308,0140328742,8
678855,165308,0312195516,7
678860,165308,0312306326,8
678871,165308,0316284955,8
678874,165308,0316781266,7
678888,165308,0345428544,9
678891,165308,0345453387,8
678894,165308,0373243790,8
678895,165308,0373250118,7
678899,165308,0373250193,9
678900,165308,0373250207,8
678901,165308,0373250215,6
678903,165308,0373250258,5
678904,165308,0373250266,7
678908,165308,0373250304,6
678922,165308,0373484224,8
678923,165308,0373484429,8
678924,165308,0373802021,9
678931,165308,0375505148,5
678933,165308,0375706429,6
678934,165308,0375706771,7
678935,165308,0375727345,8
678936,165308,0375760628,6
678946,165308,0380709163,10
678948,165308,038070918X,10
678951,165308,038070952X,10
678959,165308,0380796090,8
678961,165308,038079960X,7
678964,165308,0380820447,7
678966,165308,0385334036,9
678968,165308,0385337639,8
678970,165308,0385505833,8
678975,165308,0394823370,10
678984,165308,0439064872,10
678986,165308,0439139600,10
678990,165308,0440221315,7
678995,165308,044023722X,8
678998,165308,0440404193,10
679000,165308,0440414806,8
679001,165308,0440415632,10
679009,165308,0440472091,10
679013,165308,0440487617,9
679015,165308,0440901588,10
679030,165308,0446527785,7
679032,165308,0446603651,8
679041,165308,0449005569,8
679046,165308,0451180232,7
679053,165308,0452281679,8
679060,165308,0515118559,8
679062,165308,0515120006,8
679063,165308,0515121843,6
679064,165308,0515122734,8
679067,165308,0515128546,8
679069,165308,051513287X,10
679076,165308,0525946829,6
679081,165308,0553096834,10
679099,165308,0590404008,5
679110,165308,0670880728,10
679111,165308,0670910236,9
679120,165308,0679801111,9
679123,165308,067988288X,9
679130,165308,0689710887,8
679133,165308,0689855443,5
679136,165308,0743406184,8
679139,165308,0743428595,8
679153,165308,0767913000,8
679156,165308,0802139256,9
679157,165308,080411918X,5
679161,165308,081296683X,8
679167,165308,0821765221,8
679196,165308,1573229571,9
679198,165308,1576731235,10
679239,165319,0060938455,6
679246,165319,0064401847,9
679256,165319,014043223X,6
679263,165319,0156027321,6
679268,165319,0312263120,7
679269,165319,0312282702,6
679280,165319,0345272609,7
679283,165319,0345303067,6
679285,165319,0345313151,6
679286,165319,0345318854,6
679287,165319,0345322215,5
679289,165319,0345326490,6
679294,165319,0345350472,9
679299,165319,0345422805,8
679300,165319,0345423038,5
679306,165319,0345440781,5
679309,165319,0373802021,7
679312,165319,0375704027,6
679315,165319,0375727345,6
679316,165319,037582233X,7
679317,165319,0380002930,5
679320,165319,0380600129,5
679322,165319,0380698439,8
679326,165319,0380719223,7
679329,165319,0380752298,6
679330,165319,0380775271,7
679335,165319,0380789019,6
679336,165319,0380789035,8
679343,165319,0385319444,6
679354,165319,0425098478,7
679359,165319,0425172546,7
679361,165319,0425182886,8
679362,165319,0425192725,5
679363,165319,0425192733,6
679364,165319,0425192938,9
679365,165319,0440180295,9
679374,165319,0440343690,8
679381,165319,0440972922,7
679384,165319,0440998050,6
679389,165319,0441005489,9
679390,165319,0441005764,6
679396,165319,0441102670,7
679397,165319,0441117732,7
679398,165319,0441172695,6
679402,165319,0441790348,9
679403,165319,0441802087,6
679416,165319,0449205061,6
679417,165319,0449205193,6
679418,165319,0449206475,5
679420,165319,0449242072,6
679423,165319,0451181379,6
679426,165319,0451451155,6
679431,165319,0452264464,5
679434,165319,0452281423,8
679435,165319,0452282152,6
679445,165319,0553273906,6
679450,165319,0553294385,6
679457,165319,0553560719,9
679460,165319,0553562967,6
679461,165319,0553568019,6
679462,165319,0553568027,6
679464,165319,0553568167,6
679466,165319,0553572377,7
679468,165319,0553574132,8
679471,165319,0553575384,6
679477,165319,0553580272,6
679481,165319,0618002227,5
679482,165319,0670032379,8
679483,165319,0671000314,6
679491,165319,0671025341,5
679496,165319,067150987X,6
679498,165319,067151699X,7
679505,165319,0671726889,8
679509,165319,0671742760,6
679515,165319,0679720200,6
679527,165319,068484267X,5
679528,165319,0684853523,5
679531,165319,0688046126,5
679533,165319,0689710682,10
679534,165319,0689710895,5
679536,165319,0689806590,9
679563,165319,0786885688,5
679571,165319,0806994754,7
679574,165319,0812515595,6
679577,165319,0812540336,6
679579,165319,0812550706,8
679582,165319,0812575482,6
679586,165319,0821742841,6
679587,165319,0836220730,8
679601,165319,0886771625,7
679603,165319,0886773776,6
679604,165319,0886773784,6
679605,165319,0886774004,6
679606,165319,0886774012,6
679618,165319,1550225480,10
679622,165319,1560974273,7
679624,165319,1563898586,4
679625,165319,156402976X,10
679642,165319,1885211279,5
679674,165345,0060927569,10
679675,165345,006092988X,10
679676,165345,0060930535,8
679677,165345,0060959037,9
679683,165345,0142000205,9
679684,165345,0156013908,9
679688,165345,0316780375,10
679691,165345,0375703055,5
679692,165345,0375703632,9
679693,165345,0375727345,8
679695,165345,0385498802,10
679696,165345,0385722109,6
679698,165345,042513699X,5
679700,165345,0449907481,10
679701,165345,0449908798,9
679704,165345,051512219X,9
679707,165345,0671510053,7
679708,165345,0671693816,9
679713,165345,0743406176,10
679718,165345,1558745157,7
679762,165392,0060928336,9
679768,165392,0385413041,8
679776,165392,8420483532,9
679809,165420,0345303067,6
679826,165420,055327418X,8
679828,165420,0671625810,5
679880,165444,0330491024,8
679883,165444,0552146730,8
679889,165444,0836204387,10
679894,165452,0060392452,7
679899,165452,0345427653,2
679901,165452,0380013207,10
679902,165452,0441569595,9
679915,165457,0140019421,5
679922,165457,3423105410,8
679933,165457,3492222463,4
679941,165457,3596215226,9
679983,165499,0440208459,6
680003,165503,0875421849,8
680019,165507,0425192938,8
680035,165507,3492045170,8
680105,165516,0440108268,7
680118,165516,0671021001,8
680123,165516,0762409533,10
680133,165516,0821742841,8
680227,165558,2264029951,8
680230,165558,2266084372,9
680247,165576,0375706410,9
680248,165576,0425129586,6
680249,165576,0452262933,6
680251,165576,0671720996,7
680253,165576,0679745653,7
680254,165576,080411109X,8
680255,165576,0886776430,8
680256,165576,0886776619,9
680257,165582,002542730X,5
680258,165582,0140244824,5
680260,165582,0345384466,9
680261,165582,034538475X,6
680263,165582,042518109X,5
680264,165582,0440220602,5
680265,165582,0446602698,5
680266,165582,0446605239,9
680268,165582,0671021001,5
680270,165582,074322535X,8
680272,165582,080410526X,9
680273,165582,0804105820,5
680275,165582,0804111154,5
680277,165582,089480829X,10
680297,165609,0425147584,7
680377,165669,0140039589,9
680383,165669,031286504X,8
680384,165669,0345337662,2
680387,165669,0385474016,3
680388,165669,0394223802,5
680390,165669,067972575X,9
680392,165669,0743436210,7
680395,165669,0812545249,6
680438,165728,0345369947,9
680439,165728,0345434803,6
680444,165728,0451523350,5
680445,165728,0451523881,5
680448,165728,0671722778,10
680481,165758,0060007192,5
680483,165758,0064407667,5
680484,165758,0064407675,5
680485,165758,0064407683,5
680486,165758,0064407691,5
680488,165758,0140174664,5
680491,165758,0312282990,5
680492,165758,0312871996,5
680493,165758,0345314255,5
680494,165758,0345342569,5
680499,165758,0345383273,5
680501,165758,034538475X,5
680502,165758,0345387651,5
680506,165758,0345390407,5
680514,165758,0345427637,5
680519,165758,0375504397,5
680524,165758,0385333927,5
680528,165758,039914563X,5
680529,165758,0425080021,5
680530,165758,0425105334,5
680531,165758,0425133516,5
680532,165758,0425170349,5
680533,165758,0425180964,5
680534,165758,0439139597,5
680535,165758,0440127793,5
680537,165758,0440236703,5
680538,165758,0441003257,5
680539,165758,044166251X,5
680540,165758,0441783589,5
680545,165758,0449002632,5
680547,165758,0451160916,5
680548,165758,0451167317,5
680549,165758,0451169514,5
680550,165758,0451184963,5
680551,165758,0451191013,5
680552,165758,0451191153,5
680554,165758,0452262143,5
680555,165758,0452279178,5
680563,165758,0515134279,5
680567,165758,0553213008,5
680568,165758,0553272535,5
680569,165758,0553274503,5
680571,165758,0553572997,5
680572,165758,0609601032,5
680573,165758,0670855030,5
680574,165758,0670868361,5
680577,165758,0679441018,5
680578,165758,0684853515,5
680579,165758,0743235150,5
680580,165758,0765108674,5
680583,165758,0804102988,5
680584,165758,0812533666,5
680590,165758,1573228214,5
680628,165759,044022165X,5
680803,165806,0006513204,9
680820,165806,0099727412,8
680827,165806,0140276335,7
680833,165806,0140620168,10
680846,165806,0330284142,7
680847,165806,0330300822,7
680851,165806,0330353349,6
680859,165806,0345422805,7
680860,165806,0349101779,9
680864,165806,0380816547,5
680865,165806,0385319959,1
680866,165806,0385413017,8
680872,165806,0434003484,5
680876,165806,0449001245,7
680877,165806,0449909735,7
680885,165806,0552131067,6
680894,165806,0552148776,8
680897,165806,0571154913,9
680899,165806,0571216420,9
680908,165806,0689714335,9
680927,165806,080410753X,7
680928,165806,0805002545,7
680952,165806,1857992911,7
680953,165806,1861976127,8
681004,165838,0312195516,10
681018,165838,0451179285,10
681019,165838,0671027360,10
681059,165866,0061097101,9
681061,165866,0316569321,9
681062,165866,0316601950,9
681064,165866,0385199570,10
681066,165866,0451124340,10
681067,165866,0451160444,9
681068,165866,0451162072,8
681069,165866,0451163524,9
681071,165866,0452278902,10
681073,165866,0517693119,10
681074,165866,0525941908,9
681076,165866,0670813648,10
681077,165866,0670835382,10
681078,165866,0670839531,9
681079,165866,0670844527,8
681080,165866,0670855030,9
681081,165866,0670858692,10
681082,165866,0670868361,9
681084,165866,0684853507,10
681085,165866,0684867621,9
681090,165866,1573221937,8
681106,165884,0345413873,7
681107,165884,0345422317,5
681109,165884,0380724979,5
681110,165884,0380726246,5
681114,165884,0425147517,7
681115,165884,0425150984,8
681116,165884,0425155943,5
681117,165884,0425184234,5
681118,165884,0440221420,6
681119,165884,0440225817,5
681120,165884,0440234743,7
681121,165884,0446357405,4
681122,165884,0446601241,7
681124,165884,0449221490,7
681129,165884,0671654160,7
681131,165884,0679448594,3
681132,165884,0786889179,5
681153,165914,0061092886,5
681154,165914,0061097853,5
681155,165914,0425170349,5
681156,165914,0446602345,5
681157,165914,0446604658,5
681158,165914,0449003787,5
681159,165914,0449221490,5
681160,165914,0449223612,5
681161,165914,0553279912,5
681174,165932,0440178002,10
681175,165932,044021680X,9
681178,165932,0671004107,8
681217,165987,0142003727,9
681220,165987,0312986343,5
681255,165987,0451206673,9
681280,165987,0679756973,10
681320,166017,0060934913,6
681338,166017,0345387651,5
681341,166017,0375705619,5
681359,166017,0553210351,7
681366,166017,0671507036,9
681369,166017,0671755056,6
681375,166017,0743457463,7
681379,166017,0802130119,10
681383,166017,0811825558,10
681473,166123,0060187476,8
681509,166123,006109398X,9
681528,166123,0064440044,10
681532,166123,0140252924,9
681544,166123,0312265840,10
681561,166123,0312959974,7
681578,166123,0316693294,8
681580,166123,0330258648,8
681619,166123,0345333926,7
681620,166123,0345334019,8
681627,166123,0345339681,10
681629,166123,0345339738,10
681636,166123,0345347226,8
681647,166123,0345367693,9
681650,166123,0345369343,9
681658,166123,0345377591,9
681677,166123,0345423402,7
681678,166123,0345423429,8
681889,166123,0399140751,8
681893,166123,0399147195,8
681896,166123,0399501487,7
681944,166123,0425176037,8
681945,166123,0425178765,7
681947,166123,0425181685,7
681993,166123,0440995779,9
681996,166123,0441000916,8
681998,166123,0441001971,9
682002,166123,0441002935,10
682006,166123,0441003745,9
682009,166123,0441004520,8
682013,166123,0441005241,9
682014,166123,0441005748,8
682015,166123,0441006256,9
682018,166123,0441007813,9
682084,166123,0446530239,9
682114,166123,0446612545,5
682116,166123,0446677450,10
682140,166123,0449221504,10
682168,166123,0451180054,5
682171,166123,0451185994,7
682314,166123,0553271636,8
682315,166123,0553271644,7
682406,166123,0553576801,7
682410,166123,055357924X,7
682434,166123,0618002235,10
682498,166123,0671695320,8
682549,166123,067945960X,8
682628,166123,0812513738,10
682639,166123,0812522400,7
682661,166123,0812540026,7
682669,166123,0812550285,10
682686,166123,081257558X,9
682733,166123,0880381744,10
682736,166123,0880382678,9
682738,166123,0880385197,8
682751,166123,0886772540,7
682764,166123,0886774802,10
682765,166123,0886774829,9
682775,166123,0886775981,10
682780,166123,0886776554,8
682803,166123,0920668364,10
682829,166123,1551668246,9
682881,166130,0060159790,7
682889,166130,0425188809,7
682890,166130,0439064872,8
682892,166130,059035342X,8
682905,166141,0099263815,8
682907,166141,0099387913,2
682909,166141,0099527308,6
682911,166141,0099800403,8
682918,166141,014043223X,6
682938,166141,0330367358,6
682944,166141,0552998486,2
682947,166141,0590112899,9
682948,166141,0590660543,7
683080,166287,0061091464,10
683082,166287,0345436822,8
683084,166287,0385314698,9
683085,166287,0446527165,7
683086,166287,0452268060,8
683087,166287,0670894184,7
683198,166363,2266022504,8
683245,166390,0671014420,5
683258,166391,0316666009,10
683259,166391,0316693006,10
683261,166391,0316693235,9
683262,166391,0316693251,9
683263,166391,0316969680,8
683268,166391,0385421982,10
683270,166391,0385424728,10
683273,166391,0385490992,10
683276,166391,0385503822,10
683277,166391,0385508042,9
683278,166391,0385511612,8
683283,166391,0440234743,10
683285,166391,0446601241,8
683286,166391,0446606383,9
683288,166391,0446609323,6
683296,166391,0842373195,7
683316,166409,0345372050,8
683324,166409,0385720106,6
683332,166409,0449212602,10
683333,166409,0449221504,5
683338,166409,0553208845,10
683340,166409,0553574663,6
683342,166409,0553585118,7
683348,166409,0671880187,9
683352,166409,0743217713,8
683358,166409,0871136791,8
683369,166409,1573225789,8
683420,166460,0446523569,8
683457,166492,0345449347,2
683459,166492,0441008534,9
683460,166492,0441009239,9
683462,166492,0441010512,9
683463,166492,0441011675,9
683465,166492,0553575422,9
683466,166492,0553575430,9
683468,166492,0553580515,9
683476,166492,0886775167,6
683543,166546,0440241537,6
683545,166546,0446602698,4
683549,166546,0971880107,3
683569,166569,034529873X,7
683586,166569,0399141065,8
683602,166569,0812521145,9
683651,166596,0060981180,8
683682,166596,0064400050,10
683687,166596,006440174X,9
683716,166596,0140045295,8
683719,166596,0140067779,9
683731,166596,0140154078,9
683786,166596,0307119750,5
683795,166596,0312144075,10
683836,166596,0316601950,8
683878,166596,0345382323,8
683946,166596,037541309X,8
683948,166596,0375506039,8
683954,166596,0375725784,9
683983,166596,0380726815,8
684025,166596,038531258X,8
684033,166596,0385480016,5
684037,166596,0385496095,7
684040,166596,0385720106,9
684078,166596,042511774X,8
684085,166596,0425147762,9
684091,166596,0425162443,8
684135,166596,0440212561,9
684136,166596,0440213290,8
684230,166596,0449003795,7
684237,166596,0449203794,8
684242,166596,0449216861,7
684267,166596,0449907481,6
684271,166596,0449911594,9
684289,166596,0451184718,9
684315,166596,0452284449,8
684353,166596,0515128821,9
684432,166596,0553579525,9
684463,166596,0670241334,8
684471,166596,0671008978,8
684478,166596,0671024108,7
684553,166596,0684865114,6
684561,166596,0689713703,10
684603,166596,0749395990,9
684604,166596,0749397357,9
684663,166596,0804106304,9
684675,166596,0804115761,6
684686,166596,0809117541,10
684717,166596,0826308791,9
684723,166596,0836220668,5
684725,166596,0836220730,9
684776,166596,0915230151,8
684920,166646,0062502182,9
684925,166646,0345443284,8
684926,166646,0345446860,8
684932,166646,0553208845,10
684933,166646,067172701X,9
684935,166646,0786886307,8
684974,166689,3453212045,6
685000,166719,1558744150,8
685031,166758,0316776963,7
685032,166758,0316779490,7
685033,166758,038533334X,7
685035,166758,0385486804,9
685037,166758,0425189031,7
685038,166758,0449911519,9
685039,166758,0671004530,6
685041,166758,0684863472,7
685171,166824,0061099708,8
685177,166824,0345285980,8
685181,166824,0345335465,9
685184,166824,0345384911,8
685213,166824,0399144315,9
685223,166824,0440223806,5
685224,166824,0440236630,7
685231,166824,0446602744,5
685248,166824,0451202546,7
685253,166824,0452282276,8
685255,166824,051510521X,9
685283,166824,067168972X,8
685284,166824,0671692674,5
685285,166824,0671694049,5
685287,166824,0671702505,9
685293,166824,0671739743,7
685297,166824,0689710879,7
685328,166825,0316666343,8
685332,166825,0375502238,6
685333,166825,0380715929,8
685334,166825,038072118X,8
685335,166825,0380750864,5
685336,166825,038076654X,5
685340,166825,0440224764,10
685341,166825,0446672211,8
685343,166825,0451160533,8
685344,166825,0451176812,8
685346,166825,0451821971,5
685348,166825,0671014196,8
685349,166825,0671644475,5
685353,166825,0679426159,5
685366,166825,1400034779,5
685371,166828,0345339703,10
685372,166828,0345348036,8
685373,166828,0380752891,7
685374,166828,0380759470,8
685375,166828,0380759489,7
685376,166828,044166251X,9
685387,166830,0449702545,10
685392,166830,0671534734,10
685394,166830,0671670689,10
685397,166830,0671695126,10
685398,166830,0671695142,10
685399,166830,0671695169,10
685403,166830,067172942X,10
685407,166830,0671729489,10
685410,166830,0671759345,10
685411,166830,0671759361,10
685412,166830,0671873199,10
685413,166830,0671873210,10
685417,166830,155874262X,10
685434,166856,880781210X,10
685436,166856,8807813823,10
685447,166856,8882461521,8
685498,166891,0060927216,8
685499,166891,0060987561,10
685500,166891,0312140940,5
685501,166891,0380722704,5
685505,166891,0525941673,8
685510,166892,0345327454,7
685512,166892,0425122123,8
685517,166892,0451180410,6
685518,166892,0553281798,7
685566,166922,0007122039,5
685572,166922,0060080841,8
685582,166922,0099477319,7
685583,166922,0099727412,6
685584,166922,0099992000,9
685591,166922,0140278826,5
685593,166922,0140282033,8
685597,166922,0140433627,8
685601,166922,0140620168,7
685605,166922,0140620427,9
685613,166922,0140621199,9
685626,166922,0316168815,8
685655,166922,0380012863,10
685662,166922,0446532231,9
685669,166922,0451409256,7
685691,166922,0671617028,6
685692,166922,0671867296,6
685728,166922,0880016884,8
685732,166922,185326041X,9
685809,167012,2070380599,6
685838,167038,0440234743,9
685840,167038,0446611913,6
685841,167038,0451210743,8
685843,167038,0515136565,6
685844,167038,0971880107,5
685854,167052,0373250126,7
685855,167052,0553246895,9
685856,167052,0553251996,9
685857,167052,0553260669,9
685858,167052,0553279378,9
685861,167052,0874778883,9
685945,167166,325722575X,6
685971,167166,3492229417,9
685972,167166,3499121581,7
685981,167166,3764501146,8
686013,167189,0060934913,8
686014,167189,0064431789,9
686051,167189,0440204399,5
686062,167189,0451169530,9
686063,167189,0451184963,5
686080,167189,0671510053,9
686085,167189,0786881852,8
686086,167189,0786883375,8
686202,167243,0099464810,8
686205,167243,0380977788,9
686206,167243,0671880187,7
686285,167275,8496246620,6
686345,167327,006109157X,10
686351,167327,0312278586,10
686353,167327,0312971125,7
686355,167327,0316666343,8
686360,167327,0373250274,10
686362,167327,037576092X,10
686379,167327,074321689X,8
686383,167327,0767912233,9
686394,167327,155166951X,8
686419,167349,0312983271,7
686438,167349,0345404319,8
686446,167349,0345422317,4
686447,167349,0345423402,9
686503,167349,0425172546,5
686517,167349,0425184056,8
686536,167349,0441000916,9
686537,167349,0441001971,9
686538,167349,0441002935,8
686539,167349,0441003745,9
686545,167349,0446352764,9
686558,167349,0446608262,8
686578,167349,0449213358,8
686675,167349,0671026011,8
686679,167349,0671027387,7
686698,167349,0743437802,8
686778,167389,0440220653,9
686779,167389,0440229499,9
686780,167389,0440944597,8
686782,167389,0440998050,9
686787,167389,1558743669,9
686825,167436,0140065504,9
686826,167436,0306812274,4
686827,167436,0316666343,6
686828,167436,0316777722,8
686830,167436,0451452615,8
686835,167438,0312924801,7
686875,167438,2290311782,9
686888,167438,2877302202,9
686975,167471,0060976845,9
686977,167471,0061009059,9
687019,167471,0140271287,10
687029,167471,0142002267,8
687042,167471,0312978367,10
687044,167471,0312982518,8
687045,167471,031298328X,8
687048,167471,0316666343,5
687066,167471,0345369076,9
687067,167471,0345378482,6
687074,167471,034543448X,10
687078,167471,0345455711,10
687100,167471,0380813815,10
687108,167471,0385486804,8
687109,167471,0385492081,9
687111,167471,0385504268,10
687112,167471,0385658117,9
687122,167471,0413650103,5
687138,167471,0425182908,6
687148,167471,0440210690,8
687185,167471,0441569595,10
687196,167471,0446532231,10
687199,167471,0446602620,10
687204,167471,0446609145,9
687223,167471,0451204891,10
687232,167471,0452282829,8
687266,167471,0553380095,8
687267,167471,0553568914,7
687273,167471,0553578693,7
687292,167471,0671021001,7
687293,167471,0671023616,8
687317,167471,067697175X,9
687325,167471,0679446486,10
687326,167471,0679454446,9
687341,167471,0743225406,10
687342,167471,0743412311,7
687355,167471,0770422632,9
687390,167471,0802132952,5
687394,167471,080411109X,9
687444,167471,0929634063,8
687454,167471,1550223968,9
687482,167471,1583224912,10
687510,167478,0006550576,6
687516,167478,0099771519,9
687519,167478,0140119906,9
687533,167478,0345353749,8
687535,167478,0375703861,7
687536,167478,037570387X,6
687538,167478,0380603764,6
687539,167478,0385482388,6
687544,167478,0553211404,10
687545,167478,0553211684,7
687610,167492,3548603203,10
687611,167492,3551551685,8
687626,167494,0425092917,6
687627,167494,0440206154,7
687628,167494,0440995779,7
687631,167494,0451156609,8
687636,167494,0553569155,7
687640,167494,0671894455,5
687641,167494,0679744398,7
687644,167494,080410526X,5
687645,167494,0812570944,7
687648,167494,1573225789,8
687660,167507,0140124373,8
687661,167507,0140124381,8
687663,167507,0140318909,9
687677,167507,0312984839,8
687682,167507,0441005837,7
687684,167507,0451157443,6
687685,167507,0552525952,9
687687,167507,0552998486,8
687692,167507,0575400951,9
687700,167507,1853260282,8
687734,167517,0140233903,7
687735,167517,014028009X,7
687739,167517,0316096199,8
687740,167517,0316666343,7
687743,167517,0349117004,8
687755,167517,0553578316,4
687761,167517,0747549559,9
687764,167517,0802130208,9
687765,167517,0812505166,10
687766,167517,1400034779,8
687804,167521,0061057649,8
687808,167521,0099771519,8
687809,167521,0099866005,5
687810,167521,0140001409,8
687812,167521,0140014845,6
687813,167521,0140124373,8
687815,167521,0140620222,8
687816,167521,0141007338,7
687819,167521,0330328743,1
687820,167521,0330332775,2
687825,167521,0375725784,4
687829,167521,044022859X,8
687830,167521,0446532231,8
687832,167521,0552139246,8
687833,167521,0552525952,9
687834,167521,0552996009,8
687836,167521,0571081789,7
687837,167521,0688178057,8
687838,167521,0749313528,8
687840,167521,0749396067,6
687872,167556,014028009X,9
687876,167556,0316693294,9
687880,167556,038529929X,2
687885,167556,044651652X,5
687893,167556,1558533834,7
687907,167562,0060917016,10
687908,167562,0060959037,9
687910,167562,0140119906,9
687911,167562,0312195516,5
687913,167562,0345443284,8
687914,167562,0375701044,6
687918,167562,0553289411,8
687920,167562,0679733760,8
687921,167562,0679740244,10
687940,167587,0142000205,7
687941,167587,0316096199,8
687942,167587,0316666343,10
687943,167587,0316693006,8
687944,167587,0316693642,7
687946,167587,0446523569,10
687948,167587,0446531332,4
687949,167587,0446603651,8
687950,167587,0446610542,9
687951,167587,0446610550,10
687952,167587,0451202341,9
687954,167587,0553580191,2
687961,167587,0743206053,8
687962,167587,0743418190,8
687963,167587,0767915054,7
688002,167611,0316601950,7
688011,167611,0375700757,8
688019,167611,0552131067,10
688021,167611,0552525952,9
688022,167611,0552526495,9
688040,167614,0060168013,6
688041,167614,0060175400,10
688042,167614,0060502258,5
688044,167614,0312291639,7
688047,167614,0316789089,7
688050,167614,0345337662,6
688051,167614,0385315236,4
688052,167614,0385335482,7
688054,167614,0440207770,5
688055,167614,0440221595,8
688056,167614,0440222656,6
688058,167614,0440226449,7
688064,167614,0671644475,6
688069,167614,0679744398,7
688070,167614,0743418174,9
688085,167625,059035342X,10
688086,167625,074322423X,8
688141,167678,0140244816,8
688142,167678,0140245162,7
688143,167678,0140262032,8
688144,167678,0142001740,8
688146,167678,0312265859,8
688148,167678,0312971125,7
688149,167678,0312974256,7
688152,167678,0380789035,6
688153,167678,0394572343,5
688156,167678,042518000X,7
688157,167678,0425184528,7
688159,167678,0440241073,6
688166,167678,0553284363,7
688167,167678,0609804138,9
688170,167678,1551666189,6
688171,167678,1551668653,8
688213,167722,0062500260,5
688215,167722,0066211611,6
688216,167722,0345348036,7
688217,167722,0345350499,7
688218,167722,0345377443,3
688225,167722,0451456521,5
688228,167722,0812521331,3
688234,167722,1575665379,7
688242,167746,0060507845,7
688243,167746,0060830956,9
688249,167746,0345361792,10
688251,167746,0345444884,9
688253,167746,0345452550,6
688254,167746,0375706771,9
688257,167746,0380730847,7
688258,167746,0385504209,6
688259,167746,0394717155,9
688261,167746,0440212561,7
688264,167746,0446394521,8
688265,167746,0446531316,7
688266,167746,0446531480,6
688267,167746,0446608815,3
688268,167746,044661257X,6
688272,167746,0451521951,7
688274,167746,0553271369,8
688276,167746,0553295691,4
688277,167746,0553574574,9
688279,167746,0553579606,5
688283,167746,0671452177,9
688290,167746,0684874350,5
688291,167746,0688143687,7
688293,167746,0743411331,7
688295,167746,1573226122,10
688327,167761,0060085452,8
688329,167761,006029471X,7
688330,167761,0060392452,10
688357,167761,0451207246,6
688362,167761,1401300901,8
688376,167768,3442421357,9
688377,167768,3442424623,9
688378,167768,3442447038,6
688397,167782,0156329301,7
688398,167782,0312422156,9
688400,167782,0375713344,10
688402,167782,0385720920,5
688406,167782,0449911519,8
688409,167782,0743457358,5
688410,167782,0767903862,10
688421,167790,0310209307,10
688467,167794,0671024337,9
688478,167800,0007108265,6
688529,167800,0312099045,10
688553,167800,0316781142,8
688571,167800,0345368940,10
688577,167800,0345384911,10
688579,167800,0345388216,10
688610,167800,0373218540,8
688769,167800,0375401598,5
688801,167800,0380762595,5
688836,167800,0380793342,8
688840,167800,0380802317,8
688849,167800,0380820706,8
688863,167800,0385416342,10
688873,167800,0394800028,10
688875,167800,0394800168,10
688912,167800,0439064872,8
688913,167800,0439136350,8
688915,167800,0439425220,10
688950,167800,0440226430,8
688994,167800,0446612545,9
689087,167800,0515114693,9
689096,167800,051512219X,8
689106,167800,0515128546,9
689115,167800,0515136530,10
689163,167800,0553578960,7
689179,167800,0671004107,5
689197,167800,0671644459,8
689209,167800,0671737619,10
689210,167800,0671737627,9
689273,167800,0811818276,10
689482,167800,0971880107,3
689517,167800,1566404398,10
689525,167800,1575668807,8
689547,167812,0060512822,10
689548,167812,0060977493,8
689549,167812,014027927X,6
689551,167812,014029628X,8
689553,167812,0151002290,8
689557,167812,0312278586,8
689558,167812,0316096199,7
689559,167812,0316540838,7
689560,167812,0316666343,8
689562,167812,0375504907,5
689566,167812,0375727132,8
689568,167812,0385475713,8
689569,167812,0385720955,6
689570,167812,038572179X,7
689576,167812,0446516538,5
689578,167812,0446520802,10
689579,167812,0446525537,7
689580,167812,0446610399,6
689581,167812,0446679593,10
689583,167812,0451203070,10
689585,167812,0553272535,6
689586,167812,0553802976,5
689587,167812,0671003755,8
689589,167812,0679721037,7
689590,167812,0679735909,6
689592,167812,0679741666,7
689593,167812,0679781587,9
689596,167812,0689817851,5
689597,167812,0760700435,7
689600,167812,0786864982,7
689602,167812,0874411033,7
689603,167812,0874869870,6
689612,167813,0140150749,10
689614,167813,0316777722,9
689615,167813,0380730448,10
689625,167813,1400032016,8
689638,167844,0060256737,10
689640,167844,0385721420,5
689641,167844,0399144463,5
689643,167844,0553274295,10
689644,167844,0590457225,8
689645,167844,067088300X,5
689646,167844,0671741039,10
689648,167844,0743411358,7
689649,167844,0767905172,8
689814,167944,0060007192,8
689823,167944,0449213943,8
689926,168029,0140378278,9
689938,168029,0380807947,7
689939,168029,0380811987,7
689944,168029,0553573705,7
689945,168029,0553578960,8
689946,168029,0553581872,9
689950,168029,1551666103,9
689955,168034,0345413865,9
689956,168034,0345433262,6
689957,168034,0380817691,9
689959,168034,0425163385,8
689960,168034,0440208459,8
689962,168034,0446323527,7
689963,168034,0446604844,10
689964,168034,0446605409,8
689965,168034,0446606324,5
689966,168034,0449003299,7
689969,168034,0451156609,7
689971,168034,0515130044,7
689973,168034,0553106341,9
689974,168034,0671732277,7
689975,168034,0786889837,4
689976,168034,0804114986,6
689985,168036,0061032034,9
690002,168036,0345342968,10
690008,168036,0380789590,9
690012,168036,0380973820,10
690016,168036,0394800303,7
690018,168036,0425077047,8
690028,168036,0440200989,9
690041,168036,0446343455,8
